"geoid","geolevel","year","state","level","value"
44001030100,"tract",2019,"RI","housing_score",120.29
44001030100,"tract",2019,"RI","housing_score",120.29
44001030200,"tract",2019,"RI","housing_score",122.26
44001030200,"tract",2019,"RI","housing_score",122.26
44001030300,"tract",2019,"RI","housing_score",126.81
44001030300,"tract",2019,"RI","housing_score",126.81
44001030400,"tract",2019,"RI","housing_score",141.48
44001030400,"tract",2019,"RI","housing_score",141.48
44001030500,"tract",2019,"RI","housing_score",91.43
44001030500,"tract",2019,"RI","housing_score",91.43
44001030601,"tract",2019,"RI","housing_score",113.33
44001030601,"tract",2019,"RI","housing_score",113.33
44001030602,"tract",2019,"RI","housing_score",98.33
44001030602,"tract",2019,"RI","housing_score",98.33
44001030700,"tract",2019,"RI","housing_score",90.73
44001030700,"tract",2019,"RI","housing_score",90.73
44001030800,"tract",2019,"RI","housing_score",NA
44001030800,"tract",2019,"RI","housing_score",NA
44001030901,"tract",2019,"RI","housing_score",120.97
44001030901,"tract",2019,"RI","housing_score",120.97
44001030902,"tract",2019,"RI","housing_score",107.23
44001030902,"tract",2019,"RI","housing_score",107.23
44003020101,"tract",2019,"RI","housing_score",114.43
44003020101,"tract",2019,"RI","housing_score",114.43
44003020102,"tract",2019,"RI","housing_score",108.93
44003020102,"tract",2019,"RI","housing_score",108.93
44003020200,"tract",2019,"RI","housing_score",90.68
44003020200,"tract",2019,"RI","housing_score",90.68
44003020300,"tract",2019,"RI","housing_score",99.34
44003020300,"tract",2019,"RI","housing_score",99.34
44003020400,"tract",2019,"RI","housing_score",99.76
44003020400,"tract",2019,"RI","housing_score",99.76
44003020500,"tract",2019,"RI","housing_score",107.03
44003020500,"tract",2019,"RI","housing_score",107.03
44003020601,"tract",2019,"RI","housing_score",115.15
44003020601,"tract",2019,"RI","housing_score",115.15
44003020602,"tract",2019,"RI","housing_score",101.36
44003020602,"tract",2019,"RI","housing_score",101.36
44003020603,"tract",2019,"RI","housing_score",111.72
44003020603,"tract",2019,"RI","housing_score",111.72
44003020604,"tract",2019,"RI","housing_score",104.4
44003020604,"tract",2019,"RI","housing_score",104.4
44003020701,"tract",2019,"RI","housing_score",113.84
44003020701,"tract",2019,"RI","housing_score",113.84
44003020702,"tract",2019,"RI","housing_score",118.62
44003020702,"tract",2019,"RI","housing_score",118.62
44003020703,"tract",2019,"RI","housing_score",113.09
44003020703,"tract",2019,"RI","housing_score",113.09
44003020800,"tract",2019,"RI","housing_score",128.07
44003020800,"tract",2019,"RI","housing_score",128.07
44003020901,"tract",2019,"RI","housing_score",104.15
44003020901,"tract",2019,"RI","housing_score",104.15
44003020903,"tract",2019,"RI","housing_score",134.28
44003020903,"tract",2019,"RI","housing_score",134.28
44003020904,"tract",2019,"RI","housing_score",123.36
44003020904,"tract",2019,"RI","housing_score",123.36
44003021001,"tract",2019,"RI","housing_score",113.93
