"geoid","geolevel","year","state","level","value"
1001,"zcta",2023,"MA","housing_score",110.6
1001,"zcta",2023,"MA","housing_score",110.6
1002,"zcta",2023,"MA","housing_score",121.15
1002,"zcta",2023,"MA","housing_score",121.15
1003,"zcta",2023,"MA","housing_score",NA
1003,"zcta",2023,"MA","housing_score",NA
1005,"zcta",2023,"MA","housing_score",111.85
1005,"zcta",2023,"MA","housing_score",111.85
1007,"zcta",2023,"MA","housing_score",120.62
1007,"zcta",2023,"MA","housing_score",120.62
1008,"zcta",2023,"MA","housing_score",102.03
1008,"zcta",2023,"MA","housing_score",102.03
1009,"zcta",2023,"MA","housing_score",121.7
1009,"zcta",2023,"MA","housing_score",121.7
1010,"zcta",2023,"MA","housing_score",112.97
1010,"zcta",2023,"MA","housing_score",112.97
1011,"zcta",2023,"MA","housing_score",99.56
1011,"zcta",2023,"MA","housing_score",99.56
1012,"zcta",2023,"MA","housing_score",108.23
1012,"zcta",2023,"MA","housing_score",108.23
1013,"zcta",2023,"MA","housing_score",116.95
1013,"zcta",2023,"MA","housing_score",116.95
1020,"zcta",2023,"MA","housing_score",114.27
1020,"zcta",2023,"MA","housing_score",114.27
1022,"zcta",2023,"MA","housing_score",110.43
1022,"zcta",2023,"MA","housing_score",110.43
1026,"zcta",2023,"MA","housing_score",91.55
1026,"zcta",2023,"MA","housing_score",91.55
1027,"zcta",2023,"MA","housing_score",116.1
1027,"zcta",2023,"MA","housing_score",116.1
1028,"zcta",2023,"MA","housing_score",116.36
1028,"zcta",2023,"MA","housing_score",116.36
1029,"zcta",2023,"MA","housing_score",80.6
1029,"zcta",2023,"MA","housing_score",80.6
1030,"zcta",2023,"MA","housing_score",116.9
1030,"zcta",2023,"MA","housing_score",116.9
1031,"zcta",2023,"MA","housing_score",115.09
1031,"zcta",2023,"MA","housing_score",115.09
1032,"zcta",2023,"MA","housing_score",99.86
1032,"zcta",2023,"MA","housing_score",99.86
1033,"zcta",2023,"MA","housing_score",113.42
1033,"zcta",2023,"MA","housing_score",113.42
1034,"zcta",2023,"MA","housing_score",105.68
1034,"zcta",2023,"MA","housing_score",105.68
1035,"zcta",2023,"MA","housing_score",120.8
1035,"zcta",2023,"MA","housing_score",120.8
1036,"zcta",2023,"MA","housing_score",113.36
1036,"zcta",2023,"MA","housing_score",113.36
1037,"zcta",2023,"MA","housing_score",91.27
1037,"zcta",2023,"MA","housing_score",91.27
1038,"zcta",2023,"MA","housing_score",116.57
1038,"zcta",2023,"MA","housing_score",116.57
1039,"zcta",2023,"MA","housing_score",113.3
1039,"zcta",2023,"MA","housing_score",113.3
1040,"zcta",2023,"MA","housing_score",114.2
1040,"zcta",2023,"MA","housing_score",114.2
1050,"zcta",2023,"MA","housing_score",109.15
