"GEOID","B01001_001","B25001_001","B26001_001","housingvalue","mortgage","mortgagecost","mortgagetax","mortgageval","rentgross","occupyown","occupy","units","unitsownpop","vehicle","fuelheat","kitchen","plumbing","rooms","multigeneration","unitsperperson","ownervsrenter","pcthouseholdswithmorethanoneperroom","housing_score","housing_rnk","financial_score","ownership_score","building_quality_score","crowding_score","housing_state_rnk","NAME"
"01001",58239,24170,547,164900,58.6060269920503,81.2445229094305,491,63.0761369262373,1085,74.2450585651537,90.426148117501,37.5281168976116,76.6189419676905,2.00997437774524,98.9796852122987,96.7604468349193,97.0376499793132,6,3.31716691068814,0.415013994058964,45020.7166666667,1.47327964860908,111.94,74.5374725619316,109.98,105.64,113.13,93.65,89.3939393939394,"Autauga County, Alabama"
"01003",227131,121763,2926,226600,58.1110020522888,82.5992301676231,718,56.3101038276346,1093,77.1212294987957,71.606317189951,38.3875384689893,79.0575589304431,1.95478839316435,99.0824635852735,98.1119059155901,98.8937526177903,5.8,3.9201743319188,0.536091506663555,196521.123404255,1.45773597889666,109.22,69.269363436814,111.03,108.09,108.23,94.28,84.8484848484848,"Baldwin County, Alabama"
"01005",25259,11667,2964,89500,42.9430491687301,68.5033507073716,338,50.2267473950375,605,62.2139084507042,77.8949172880775,35.9792549190388,62.8436869253196,1.76320422535211,99.0647007042253,96.7515213851033,95.2172795062998,5.3,5.99691901408451,0.461894770180926,14500.1991701245,4.3794014084507,90.85,31.5459391658827,85.18,77.32,103.01,122.98,56.0606060606061,"Barbour County, Alabama"
"01007",22412,9013,1440,102900,35.8602150537634,64.0373288868569,263,43.0451149939356,744,78.7801778907243,78.5864861866193,31.6036052114938,80.6694640473012,2.06056755612029,96.1880559085133,90.580272939088,90.469322090314,5.7,9.16278413101793,0.402150633589149,13036.3074074074,0.889453621346887,79.94,14.2677955471935,81.2,116.06,82.56,118.98,21.2121212121212,"Bibb County, Alabama"
"01009",58884,24527,532,138100,51.0346872220575,77.8400288618663,416,51.7286321413588,691,79.1784037558685,86.8430709014555,36.1728143468514,82.6895393474088,2.27845070422535,98.2159624413146,94.5162474008236,95.8413177314796,5.8,4.54460093896714,0.416530806331092,49327.1315789474,1.9906103286385,97.93,46.4095327688931,95.21,117.92,104.49,103.02,71.2121212121212,"Blount County, Alabama"
"01011",10386,4522,404,72600,36.2612612612613,61.748703024168,342,41.5100148812069,473,64.931266452179,75.6081379920389,32.9193144617755,64.1354437988379,1.64668031588184,98.6838256800234,97.2799646174259,96.5723131357806,5.6,7.34132787364727,0.435393799345273,4681.23076923077,0.760456273764259,85.01,21.4487300094073,74.9,82.08,104.89,111.01,42.4242424242424,"Bullock County, Alabama"
"01013",19181,9842,297,93500,36.4424703891709,59.4524078963913,298,38.1784036782544,666,72.3932016536518,66.3584637268848,34.0493196392263,72.3946197839441,2.02204869085898,98.3310365947022,80.3495224547856,80.8473887421256,5.5,4.19537589955596,0.513111933684375,10576.7785467128,0.535905680600214,63.81,3.26121041078708,76.63,99.63,40.24,95.75,3.03030303030303,"Butler County, Alabama"
"01015",116425,53112,3008,123200,53.1217200470723,77.9860032924251,559,56.9624718634302,752,70.9809233547804,83.3992318120199,38.0459523298261,71.4901646137704,1.98670278812507,98.0675019753923,94.0766681729176,96.3567555354722,5.8,4.91026075177785,0.456190680695727,84066.1031746032,1.56902584941867,100.7,52.1166509877705,98.45,95.3,102.49,101.45,72.7272727272727,"Calhoun County, Alabama"
"01017",34834,16433,537,107000,47.2439212234569,72.262730452309,452,53.1065538598574,790,69.2600777261297,79.8576036025072,37.6729631968766,69.4025716534974,2.06279052046026,97.5234321420407,96.6104789143796,95.4360129008702,5.7,7.55924712337118,0.471751736808865,22437.9307692308,6.05044578221443,95.51,41.5177171527125,92.78,92.46,103.75,131.44,62.1212121212121,"Chambers County, Alabama"
"01019",24975,14734,259,141000,37.3471802287367,66.2148346612141,544,46.9241170619419,682,78.4874122988031,65.7798289670151,38.8068068068068,79.6285806764849,2.16591002888981,96.6364011555922,96.2332021175512,95.7106013302566,5.8,4.17870408584399,0.58994994994995,20523.8962655602,1.04209657449443,85.59,22.2953904045155,84.9,114.4,95.23,91.83,46.969696969697,"Cherokee County, Alabama"
"01021",44857,19407,434,117300,44.3826200801898,71.7353009605477,430,45.0070539580046,746,73.789397415771,85.340341114031,36.9217736362218,74.0854962519416,2.11834319526627,98.0980557903635,96.8310403462668,97.542123975885,5.7,4.02125347180292,0.432641505227724,29533.8452830189,2.91027653665016,96,42.4898087174663,88.62,102.66,110.96,105.28,66.6666666666667,"Chilton County, Alabama"
"01023",12792,7132,159,79800,30.3086135421465,54.1562424340247,199,30.2633074917414,601,83.323738246018,73.0650588895121,40.7363977485929,79.8385181667062,2.09902130109384,95.1065054691998,88.418395961862,88.0959057767807,5.7,6.60142007292266,0.557535959974984,9599.76791808874,1.03626943005181,66.09,4.29601756036375,68.23,120.4,70.93,103.93,7.57575757575758,"Choctaw County, Alabama"
"01025",23346,11788,318,113700,36.9212769513622,64.5167956283149,344,46.8485485208187,702,72.5212121212121,69.9864268747879,35.3379593934721,77.7097446586764,1.932,97.9272727272727,92.3481506616899,89.5911096029861,5.8,7.49090909090909,0.504925897369999,17838.4911504425,1.33333333333333,80.34,14.6754468485419,82.91,105.52,80.21,109.42,22.7272727272727,"Clarke County, Alabama"
"01027",14184,7009,222,122400,42.1205519244735,71.665244596132,307,45.0619308347996,521,76.5141692906094,77.0295334569839,38.0640157924422,78.7136513393497,2.1894795332469,90.7945915910354,93.5368811528035,91.567984020545,5.7,1.35210224115577,0.494148336153412,11708.4017094017,2.07445823300611,85.02,21.4800878018188,84.21,111.34,87.69,88.85,43.9393939393939,"Clay County, Alabama"
"01029",15046,6792,154,116500,38.7320684868117,68.2988881211131,380,42.2181314532502,724,77.2061450518042,82.4204946996466,37.2059019008374,78.8544184797206,2.11772061450518,93.9799928545909,93.0212014134276,90.8127208480565,5.5,4.5016077170418,0.451415658646816,11174.7854251012,2.05430510896749,84.49,20.5707118218877,84.01,112.29,89.42,105.34,40.9090909090909,"Cleburne County, Alabama"
"01031",53043,23934,579,157700,55.9598671659719,81.2626108451407,590,62.8091455772492,856,69.1131946479148,85.5602907996992,38.6064136643855,67.692131747484,2.05044437933392,98.8963765992773,95.8803375950531,96.1560959304755,5.9,4.07266334602989,0.451218822464793,36231.1604477612,1.99726535794511,107.26,65.5377861398558,105.46,90.07,107.16,98.83,80.3030303030303,"Coffee County, Alabama"
"01033",56789,27496,417,129700,51.1241806040556,73.9420503760688,520,47.882857598976,761,72.0980565371025,82.3392493453593,39.8668756273222,74.6221528418364,2.00030918727915,98.9310954063604,90.791387838231,90.8641256910096,6.3,3.47614840989399,0.484178273961507,50172.3805309735,1.10865724381625,92.87,35.7165255566008,93.57,100.85,86.58,87.1,59.0909090909091,"Colbert County, Alabama"
"01035",11778,6469,38,82800,23.1143552311436,49.3067110371603,267,31.2774891644575,658,78.5287795557679,64.7240686350286,35.5493292579385,77.5383304940375,1.79125865775018,97.3728206352997,78.9921162467151,79.2703663626527,5.2,5.89921184619059,0.549244353880115,6728.24914675768,0.835920706950084,51.53,0.81530260269677,65.45,112.44,33.75,106.15,0,"Conecuh County, Alabama"
"01037",10442,6064,377,95900,40.5580791693705,63.2611317983951,259,38.4463061411044,655,80.5962343096234,63.0606860158311,36.6213369086382,81.0928961748634,2.2293410041841,95.2144351464435,91.490765171504,87.0712401055409,5.7,3.19037656903766,0.580731660601417,7756.50390625,2.4581589958159,73.35,8.68610849796174,79.37,118.73,69.61,95.08,12.1212121212121,"Coosa County, Alabama"
"01039",37490,18627,705,111900,42.1496114596012,69.0020551418582,315,46.7395611435899,649,74.7132064913262,76.7488054973963,38.1328354227794,76.7432377327715,1.9141018466704,99.0626748740906,89.7782788425404,90.3312395984324,5.3,5.63794068270845,0.4968524939984,28843.7299578059,2.0005595970901,81.69,16.4628410159925,85.39,106.69,80.58,110.51,28.030303030303,"Covington County, Alabama"
"01041",13300,6544,187,85800,29.9169768107644,57.0869523718622,291,34.089605410138,590,75.0698474102729,71.1033007334963,34.984962406015,74.0867841073744,1.87835804857081,98.0442725123576,86.460880195599,84.489608801956,5.4,6.40447023425747,0.49203007518797,7485.24914675768,0.859660434128519,65.53,3.95108184383819,70.73,104.64,60.87,107.96,6.06060606060606,"Crenshaw County, Alabama"
"01043",87129,38859,1088,143700,48.7260887260887,74.1004265122815,361,48.9096368003534,779,74.5924284283069,84.7654340049924,37.8048640521526,75.5895445194733,2.20307234585142,97.0855217219709,95.5685941480738,96.1450371857227,5.7,4.10455690822429,0.445993871156561,63253.6454183267,1.79118977503871,97.61,45.9078080903104,93.51,104.47,105.54,100.54,69.6969696969697,"Cullman County, Alabama"
"01045",49443,22790,1391,112900,48.1621761212017,75.6965747161031,381,54.2132515637714,772,59.6661530559836,85.4322071083809,39.3786784782477,56.9445600599351,1.9613251155624,98.6492039034412,97.5515577007459,95.6340500219394,5.5,3.53877760657422,0.460934813826022,28590.2509505703,0.785824345146379,101.54,54.0921919096896,94.5,67.52,109.42,95.83,74.2424242424242,"Dale County, Alabama"
"01047",39162,19037,535,85400,38.5354691075515,64.2491606636461,350,45.4447261178061,697,60.7577337504345,75.5633765824447,36.7320361574996,64.1649623320475,1.76100104275287,98.0326729231839,88.6011451384147,94.3163313547303,5.7,5.55439694125826,0.486108983197998,23908.9142857143,0.952380952380952,83.72,19.3477579178426,81.84,76.91,83.93,101.67,36.3636363636364,"Dallas County, Alabama"
"01049",71554,30647,934,115100,44.2382345120978,70.9775658794397,403,48.2183991886145,646,73.454161946799,83.5350931575684,35.7785728261173,74.399603511753,2.13323698293035,97.5391586266162,95.4612196952393,94.9619864913368,5.7,4.75762665520878,0.428305894848646,46360.0714285714,3.28112183117847,92.77,35.5597365945437,87.62,102.24,102.8,109.97,57.5757575757576,"DeKalb County, Alabama"
"01051",87146,36425,4467,174800,61.3259206621243,85.3860218419015,512,64.2920864695128,928,75.6338918748024,86.8359643102265,36.2954122966057,77.4174820692074,2.13319633259564,98.7353778058805,98.5010295126973,99.0803019903912,6.1,3.61998103066709,0.417976728708145,68390.7768595041,1.2930761934872,114.21,77.9554719347758,110.84,107.57,117.83,92.92,92.4242424242424,"Elmore County, Alabama"
"01053",36879,16672,2838,108200,39.760018639329,64.5746935766289,426,45.8763697788962,623,66.656313092095,77.2432821497121,34.9196019414843,66.5697247436914,1.73163534710359,98.144121758037,90.5050383877159,90.6309980806142,5.2,4.34850132008076,0.452072995471678,20656.0905660377,0.714396645441839,82.29,17.4035747883349,82.37,86.38,82.51,102.53,30.3030303030303,"Escambia County, Alabama"
"01055",103468,47329,1191,129600,47.0203176420089,74.1553108925187,536,50.4463905394072,717,73.0131369322782,80.8996598280124,37.0056442571616,74.5094204953215,2.03019143879443,99.0676173313484,94.280462295844,94.9291132286759,5.8,4.58878529081459,0.457426450690068,73496.3214285714,1.49128992661078,95.1,40.420194418313,92.45,101.22,99.4,99.78,60.6060606060606,"Etowah County, Alabama"
"01057",16365,7836,286,98400,34.2783505154639,61.2435479489269,310,38.2775264405548,546,75.0483558994197,79.1730474732006,37.910174152154,74.5444368430873,1.99854932301741,96.9052224371373,93.3894844308321,97.4221541602859,5.7,4.72275950999355,0.478826764436297,11237.7159090909,0.934880722114765,82.55,17.6857949200376,74.95,105.04,100.18,98.44,31.8181818181818,"Fayette County, Alabama"
"01059",32034,13930,201,107200,39.1039751391946,66.1743350657291,375,43.0364161718583,581,70.4974897307166,78.643216080402,34.1980395829431,71.7023214902774,2.08461889548152,99.0415335463259,89.8420674802584,89.3610911701364,6.3,3.49612049292561,0.434850471374165,19076.3297491039,1.84390689183021,82.95,18.3129507682659,81.02,96.51,80.16,91.87,33.3333333333333,"Franklin County, Alabama"
"01061",26604,12495,219,115300,48.3921774511091,76.6838918189406,351,55.8237090265516,659,73.9493351451034,82.4569827931172,38.7272590587882,71.2563956793633,2.02931185091721,98.8547025138309,95.4301720688275,94.6778711484594,5.6,4.83354362806949,0.469666215606676,17044.6890459364,1.51412210035912,95.94,42.3643775478206,93.73,99.99,102.05,102.72,65.1515151515152,"Geneva County, Alabama"
"01063",7851,4303,103,80300,25.0632911392405,47.0576461168935,312,29.7777517479495,601,69.3225693225693,66.2096211945154,36.2883709081646,74.6128033040785,1.51210951210951,98.982098982099,93.7950267255403,81.7801533813618,5,6.14250614250614,0.548083046745637,5177.74666666667,0.842400842400842,61.84,2.57133897773597,63.91,98.73,68.22,109.47,1.51515151515152,"Greene County, Alabama"
"01065",14819,7422,182,89700,36.4976267799151,60.5992986930188,348,33.5396467138003,608,77.9855834794467,69.1592562651576,34.6379647749511,82.1958051513288,1.80342879407754,96.5127605688681,92.5895984909728,82.1611425491781,5.1,6.79914280148062,0.500843511707943,10745.4588744589,2.20144165205533,68.27,5.36218250235183,74.68,116.91,67.43,118.22,9.09090909090909,"Hale County, Alabama"
"01067",17165,9057,278,122800,46.3152032671246,71.3680814598246,448,52.7925223589842,639,84.1193004372267,70.707739869714,37.3084765511215,84.2304731450228,2.00031230480949,98.3447845096814,93.8611019101248,89.0802694048802,5.5,5.01249219237976,0.527643460530149,13009.0229007634,1.18675827607745,84.19,20.0376293508937,90.22,126.11,82.86,101.3,37.8787878787879,"Henry County, Alabama"
"01069",106355,48940,1076,146300,58.0724233983287,82.7668537620745,487,61.1368123556638,799,65.5189195765908,83.9701675521046,38.639462178553,65.637021628245,1.8339700693515,99.0266455773208,96.3240702901512,94.6935022476502,5.6,4.14648984061321,0.460157021296601,71105.3215686275,1.41866407105487,105.9,63.1545939165883,104.65,82.87,104.73,99.83,78.7878787878788,"Houston County, Alabama"
"01071",52548,24666,617,114200,43.120881988388,70.6517913704512,387,50.5279650526882,627,75.601696587098,82.2022216816671,38.585674050392,77.8032389131732,2.05716117577431,96.1234957585323,93.9552420335685,93.537663180086,5.8,4.65081870191359,0.469399406257136,43742.3347639485,1.99743539159598,90.09,30.1034807149577,87.5,108.53,96.3,101.73,51.5151515151515,"Jackson County, Alabama"
"01073",672550,307607,15246,176900,61.9933613893664,83.0090750427732,1149,64.1693561676695,986,63.8798962533841,85.857929110846,39.269199316036,66.8060745104244,1.83132844891236,99.2442399803109,95.4376850981935,96.5358395615184,5.8,4.41074572613165,0.457374172923946,525257.467248908,1.42481210124761,116.59,81.0598933835058,112.75,71.69,107.2,98.77,96.969696969697,"Jefferson County, Alabama"
"01075",13929,7104,174,102100,34.8578811369509,61.8947535392791,234,39.5525701504725,456,72.3229302934031,75.3237612612613,38.4162538588556,78.5750636132315,2.01065221453934,96.5613903943188,90.2871621621622,90.4701576576577,5.3,2.29863576901514,0.510015076459186,12699.391959799,1.92487385535414,74.99,9.87770460959548,74.34,106.38,80.25,96.09,13.6363636363636,"Lamar County, Alabama"
"01077",93342,44528,1980,154800,46.7780053568615,72.1399669145782,646,52.2543301976688,701,66.9373549883991,85.1778656126482,40.6333697585224,71.2243602372978,2.00775152921325,97.6376291921536,95.0750089831118,93.2918613007546,5.7,3.82566968993883,0.477041417582653,82843.1238095238,0.988715460873234,96.64,43.7754782063343,93.11,90.43,100.22,95.05,68.1818181818182,"Lauderdale County, Alabama"
"01079",33089,15220,241,124300,44.4706123284866,70.2720189034853,427,48.754050305284,630,78.3222391530997,81.9250985545335,37.6832179878509,77.5481003409644,2.21878258080039,98.3639425775924,91.484888304862,91.0512483574244,6.1,4.4349987970166,0.459971591767657,23862.8608058608,0.986446387039859,88.05,26.6854813421135,87.74,111.82,87.84,93.59,48.4848484848485,"Lawrence County, Alabama"
"01081",172223,73557,6015,186600,62.5401849745289,85.744516175214,972,67.0906424543878,894,64.0632426095498,85.8137226912462,36.6513183488849,67.5641365036581,1.98572605430753,99.0843129178416,98.2598529031907,98.6622619193279,5.7,3.40134976711765,0.427103232437015,117967.554621849,3.16846741231266,116.4,80.8403888366259,113.37,82.26,116.19,103.99,95.4545454545455,"Lee County, Alabama"
"01083",101217,41768,3001,185300,62.6310997200958,85.2538103437281,654,65.9500057851847,754,78.0609155763814,90.9476153993488,37.5302567750477,80.1172924981673,2.16605680890831,98.7416747834786,97.0719210879142,98.1516950775713,6.1,4.16195014083766,0.412657952715453,88616.0897435897,1.79008608208071,112.77,75.6349952963311,109.8,112.86,115.82,97.37,90.9090909090909,"Limestone County, Alabama"
"01085",10334,4833,115,77700,44.7209145931406,69.4129016670693,313,55.1848093214128,701,76.689014956163,80.2400165528657,37.5266111863751,79.6164008219982,1.69726663228468,98.6848891181021,96.1514587212911,92.6546658390234,5.7,6.24033006704487,0.467679504548094,7918.14782608696,1.7276946879835,90.31,30.4797742238946,88.74,112.63,98.79,108.3,53.030303030303,"Lowndes County, Alabama"
"01087",19490,9684,2241,84300,42.7599404635339,67.9580738778845,388,52.8477744373364,653,65.905269058296,73.6885584469228,36.613648024628,63.7080410458577,1.85369955156951,97.8979820627803,91.2845931433292,86.4105741429161,6.1,3.96580717488789,0.496870189840944,12683.4007782101,1.07903587443946,84.48,20.5393540294763,86.45,82.53,74.93,90.82,39.3939393939394,"Macon County, Alabama"
"01089",382149,167859,9582,202500,65.4466412916576,86.6392626615042,905,65.9693431837333,936,67.4021944275615,93.1168421115341,40.9015855072236,71.653957543207,1.96259876523464,98.8234541441413,98.2145729451504,98.9032461768508,6.2,2.97111416781293,0.439250135418384,376843.734299517,1.207894821023,122.37,87.58231420508,115.37,84.57,120.56,88.07,98.4848484848485,"Madison County, Alabama"
"01091",19397,9850,218,89500,30.7931570762053,58.1259910624189,366,42.1510583320779,634,70.9713024282561,73.5837563451777,37.366603082951,71.7555659836279,1.72764900662252,98.0684326710817,93.6243654822335,93.3096446700508,5.5,4.53918322295806,0.507810486157653,13056.6848249027,0.165562913907285,79.2,13.5465663217309,75.04,97.25,90.98,95.8,19.6969696969697,"Marengo County, Alabama"
"01093",29392,14131,522,89100,42.1001339992691,67.5943590319081,272,44.2576927519748,558,73.7489893091366,78.7700799660321,37.8708492106696,76.3699341877381,2.09504986074926,97.9965861108616,93.2205788691529,91.3098860660958,5.4,4.31228101697961,0.480777082199238,22623.4721030043,2.81196657982212,83.14,18.5951708999686,81.7,105.32,89.77,107.85,34.8484848484849,"Marion County, Alabama"
"01095",97179,41129,968,147600,54.3963501998341,79.8136387471596,584,56.8673033308417,683,74.838454809673,86.165479345474,36.4677553792486,72.7203750090946,2.06498490363724,98.4423939727419,97.206350750079,97.8676846021056,6,3.51872231157764,0.423229298510995,62371.9863945578,1.58582352775191,105.14,61.618062088429,99.4,101.57,112.81,94.67,77.2727272727273,"Marshall County, Alabama"
