"GEOID","B01001_001","B25001_001","B26001_001","housingvalue","mortgage","mortgagecost","mortgagetax","mortgageval","rentgross","occupyown","occupy","units","unitsownpop","vehicle","fuelheat","kitchen","plumbing","rooms","multigeneration","unitsperperson","ownervsrenter","pcthouseholdswithmorethanoneperroom","housing_score","housing_rnk","financial_score","ownership_score","building_quality_score","crowding_score","housing_state_rnk","NAME"
"01001",55036,23152,525,143000,62.948801036941,84.9136761534836,456,70.4900990793962,932,73.2877362971407,90.9381478921907,38.2549603895632,73.2769532754857,2.04554953927995,98.58934169279,97.4602626123013,97.2054250172771,5.9,4.19397739146955,0.42067010683916,39372.8146718147,1.12567683100598,115.12,79.3147614473263,113.95,103.91,115.62,95,90.9090909090909,"Autauga County, Alabama"
"01003",203360,110023,2884,182000,59.5366864972057,84.1184722013737,582,60.3952529760594,904,72.8593382633024,69.1973496450742,37.4375491738788,74.4857239769349,1.88738129326311,98.8126042583374,98.5030402733974,99.2583368931951,5.6,3.02365597047273,0.54102576711251,147743.423387097,1.0113879657967,109.46,70.6692283061159,110.63,101.99,109.25,90.71,84.8484848484848,"Baldwin County, Alabama"
"01005",26201,11918,2875,89300,43.2201914708442,68.5978081761829,289,53.9544507919575,569,62.5068001305625,77.1186440677966,35.0788137857334,60.979164880391,1.81851811554782,97.7042759220977,95.1166303070985,94.3782513844605,5.4,5.35306277880535,0.454868134804015,14072.5303030303,2.02371885540202,92.12,34.4860710854947,85.24,78.06,97.82,109.22,54.5454545454545,"Barbour County, Alabama"
"01007",22580,9112,2058,105500,48.2540291634689,75.4227908054261,292,54.0820670569167,710,75.3614806246385,75.8999122036874,30.6288751107175,74.5785011207485,2.0615962984384,96.7611336032389,91.4618086040386,86.64398595259,5.5,6.81029496818971,0.403542958370239,10719.5882352941,0.520532099479468,88.37,27.1533781620237,93.19,108.54,75.82,109.41,42.4242424242424,"Bibb County, Alabama"
"01009",57667,24161,548,122200,51.1141203988674,77.1337620270939,400,52.5735383592608,649,78.5210246495892,85.6338727701668,35.8784053271368,80.1151980952047,2.20662155630739,97.8540357660706,93.3736186416125,97.388353131079,5.6,4.66408893185114,0.418974456795047,40998.7578125,1.80763653939101,96.56,44.956772334294,94.25,117.71,104.54,103.64,63.6363636363636,"Blount County, Alabama"
"01011",10478,4516,421,66800,33.1906614785992,54.7098428983649,253,38.7511465622297,611,70.0272479564033,81.2666076173605,35.0257682763886,71.5223227602665,1.62588555858311,97.8201634877384,93.7333923826395,91.0761736049601,5.9,5.06811989100817,0.430998282114907,6585.69230769231,0.108991825613079,80.04,13.8328530259366,70.87,98.95,91.67,94.51,18.1818181818182,"Bullock County, Alabama"
"01013",20126,10008,317,88800,43.2591093117409,68.230032335076,309,46.4930809884021,585,70.0709219858156,70.4436450839329,35.0293153135248,70.8263920440204,1.8113475177305,97.4893617021277,83.5231814548361,83.6330935251799,5.5,4.11347517730496,0.497267216535824,11576.5839416058,1.56028368794326,73.73,7.74895933397374,82.97,98.09,52.27,99.83,10.6060606060606,"Butler County, Alabama"
"01015",115527,53655,3070,110100,52.4972040262023,78.2811044313449,463,56.8063902596468,645,69.3917825228941,84.0536762650266,39.0376275675816,69.3571765208035,1.96119647885762,98.2128206833854,94.8075668623614,97.6181157394465,5.7,5.04002306037828,0.464436884884053,83730.196,1.60535710326171,100.9,53.8904899135447,96.16,93.79,107.07,102.12,72.7272727272727,"Calhoun County, Alabama"
"01017",33895,16989,504,86400,50.6756014500714,73.5911992045928,352,57.172800709691,684,66.4743683364977,80.6050974159751,40.4012391208143,65.8470845437393,1.82685847816562,98.6709507813641,90.3878980516805,94.9555594796633,5.5,4.74660435227107,0.501224369376014,23352.9919354839,3.25690083248138,93.17,37.0156900416266,93.17,87.96,92.02,109.12,56.0606060606061,"Chambers County, Alabama"
"01019",25855,16466,302,116300,42.4422050978068,70.9870728855398,451,49.3238588120757,596,78.138026864289,65.5593343860075,41.7520789015664,78.8831057018745,2.12227883279296,96.1556276053729,96.6233450746994,96.6962225191303,5.5,4.08522464103752,0.636859408238252,23163.4890829694,1.5748031496063,84.96,21.0054434838297,86.56,116.32,97.55,96.59,31.8181818181818,"Cherokee County, Alabama"
"01021",43805,19518,393,98600,49.6158415841584,75.9435148044113,376,51.7415268852851,678,75.2922232824427,85.910441643611,38.278735304189,74.7696489449922,2.05939885496183,97.2864980916031,96.0959114663388,96.3930730607644,5.7,5.2361641221374,0.445565574706084,30295.6704545455,2.67175572519084,96.96,45.7893051552994,92.42,108.17,107.98,107.58,65.1515151515152,"Chilton County, Alabama"
"01023",13188,7329,180,69000,31.0344827586207,56.8206576558402,199,41.224466489574,521,80.1574226615413,74.5395006139992,41.4240218380346,83.2641451414514,1.91744462749405,95.6068094453597,91.9224996588894,90.5717014599536,5.5,5.74775764232107,0.555732484076433,13630.5820895522,1.4827018121911,69.68,5.50752481588216,69.99,123.87,82.25,105.19,4.54545454545455,"Choctaw County, Alabama"
"01025",24625,12704,362,93500,38.0208333333333,65.2712250581114,303,46.7622922182281,546,65.9862528639867,75.5824937027708,38.9928934010152,70.1850554342002,1.80170797750469,97.1672568214955,93.0258186397985,92.9549748110831,5.7,4.25952926473651,0.51589847715736,19021.5791855204,2.04124140803999,83.63,18.6359269932757,79.5,92.38,90.05,99.32,28.7878787878788,"Clarke County, Alabama"
"01027",13407,6797,254,89300,44.1695247427732,74.2714113857736,251,50.8848599305903,482,76.4705882352941,78.5346476386641,39.815022003431,77.7617273625789,2.21094042712626,91.9820157362308,88.3478005002207,91.231425628954,5.8,3.03484451105283,0.506973968822257,11328.974248927,0.524541026601724,81.19,14.8575088056356,85.03,113.41,76.63,87.02,21.2121212121212,"Clay County, Alabama"
"01029",14939,6781,165,111800,47.2765363128492,75.2088796731109,391,54.574446401673,549,74.415381950459,85.1349358501696,38.6438181939889,74.1708406660349,2.09440498874069,94.6994630174952,95.1334611414246,96.5934227989972,5.5,3.84548761475836,0.453912577816454,10567.6550387597,1.14325307465789,94.31,39.513288504643,90.4,106.97,104.59,98.03,59.0909090909091,"Cleburne County, Alabama"
"01031",51073,23038,605,147800,55.350179379192,81.7708515017267,549,61.3668473254473,731,65.3516819571865,85.1636426773157,38.4156011982848,65.8932392803361,1.95203873598369,99.1233435270132,96.0847295772202,96.3972567063113,5.6,5.3822629969419,0.451079826914417,34360.7075098814,1.22833843017329,106.66,65.4498879282741,103.63,86.41,108.55,103.7,80.3030303030303,"Coffee County, Alabama"
"01033",54435,26333,431,108500,52.6266475107752,75.4247810743694,431,50.2716898565872,655,72.8244552608834,83.4808035544754,40.3839441535777,73.4593733797496,1.97566301232771,98.2349997725515,93.4113090039114,94.2885352979152,5.9,4.2987763271619,0.483751262974189,45197.2833333333,0.618659873538643,94.65,40.4739032981108,92.93,103.42,98.16,92.02,60.6060606060606,"Colbert County, Alabama"
"01035",12649,7125,46,76100,26.6265718972116,51.2062995643918,313,28.9081031131599,566,77.5657336726039,66.1894736842105,37.2835797296229,74.6092200269777,1.71013570822731,97.8371501272265,75.2561403508772,76.1543859649123,5.3,4.09245122985581,0.563285635228081,7494.22847682119,1.52671755725191,47.42,0.544348382965098,63.63,111.24,20.66,100.71,0,"Conecuh County, Alabama"
"01037",10955,6527,392,87300,49.1264435889843,73.6505073280722,278,56.6553792950179,547,80.3282588011418,64.4093764363413,38.3751711547239,79.466060778188,2.04352997145576,96.3130352045671,87.069097594607,87.069097594607,5.6,5.54234062797336,0.595801004107713,8054.00381679389,1.49857278782112,76.56,10.3746397694525,89.67,119.94,61.27,102.16,13.6363636363636,"Coosa County, Alabama"
"01039",37519,18890,638,96200,46.3401882188916,72.2297452668694,303,50.6442430172898,589,75.0801439319594,80.9158284806776,40.7393587249127,75.5402510777907,1.89807000327118,98.717697088649,93.9227104287983,94.1662255161461,5.4,4.20673863264639,0.503478237692902,30427.6075949367,1.9234543670265,88.67,27.8578290105668,87.41,108.79,97.78,102.82,43.9393939393939,"Covington County, Alabama"
"01041",13866,6775,147,76800,42.0236530880421,69.0395990798554,284,46.2648112452189,532,71.0153042179918,79.0848708487085,38.6412808308092,69.9322108025366,1.98954833893244,96.6405375139978,92.4575645756458,94.2583025830258,5.7,5.50578574094811,0.488605221404875,8991.17293233083,0.80253826054498,85.2,21.29362792187,81.17,98.25,92.9,100.4,33.3333333333333,"Crenshaw County, Alabama"
"01043",81703,37524,1181,121900,54.2821537535989,78.6358809678925,377,53.6977516051737,644,74.8335852333022,82.8722950644921,38.0610259109213,75.9668165221927,2.03260764703991,97.8132938868701,94.7446967274278,96.8633407952244,5.6,3.86532462938547,0.459273221301543,60603.0890688259,1.72042319194778,98.43,48.6071085494717,96.15,108.21,104.74,98.96,68.1818181818182,"Cullman County, Alabama"
"01045",49393,23000,1211,108000,55.7889116312183,81.212262501457,392,65.1239685984478,672,59.6918990703851,81.8478260869565,38.1126880327172,56.5460130339131,1.89492695883134,99.1022576361222,96.8826086956522,95.1913043478261,5.5,3.7609561752988,0.46565302775697,25921.5289855072,1.33864541832669,106.32,64.745437079731,101.47,69.46,106.14,98.17,77.2727272727273,"Dale County, Alabama"
"01047",40755,20309,602,80800,46.7247565351102,71.4846875681967,326,52.4065399587374,599,59.1678291987627,81.1807572997193,40.4539320328794,57.9757427838518,1.66864802571723,97.7861345302359,91.8312078388892,93.0720370279187,5.5,6.59913871535149,0.498319224635014,24990.9920318725,3.87578091829927,91.11,32.5328210054435,87.41,70.48,91.38,119.55,50,"Dallas County, Alabama"
"01049",71194,31384,937,102900,46.4169650234095,72.822479296233,353,47.7174400524114,579,71.2463699866572,81.1942391027275,35.7923420512965,71.404984556699,2.07142296523036,96.5779766109411,96.3357124649503,94.8859291358654,5.7,5.08594301860137,0.440823664915583,42868.5255474452,2.79020485048269,93.25,37.143772014089,86.94,99.32,102.77,107.51,57.5757575757576,"DeKalb County, Alabama"
"01051",80989,33798,4739,155300,65.4130383619675,87.6788768322495,463,69.7360945652002,825,72.9692598317019,86.1441505414522,35.9493264517404,73.3862295081967,2.02579426412502,98.8287824145629,97.3933368838393,98.0916030534351,5.9,4.16967199038296,0.417315931793206,54851.7945736434,1.29829984544049,115.52,79.9871918027538,114.17,103.26,114.5,95.65,92.4242424242424,"Elmore County, Alabama"
"01053",37621,16556,2772,94500,38.6512118018967,66.4284565772783,377,45.3243364481257,580,71.7526084984122,79.8864460014496,35.1558969724356,72.6477086860455,1.76205957961591,97.8753969454106,91.8820971249094,91.9908190384151,5.3,6.29063964917586,0.440073363281146,23332.8117647059,2.27582035384848,83.45,18.2516810758886,80.61,101.81,88.9,115.86,27.2727272727273,"Escambia County, Alabama"
"01055",103132,47639,1341,105100,50.9681093394077,76.5227581552716,460,54.0403324717208,634,71.9285220552469,81.9937446210038,37.8747624403677,72.477920444833,1.9383272317657,98.7327513376514,96.2299796385315,98.7069417913894,5.8,4.72594147615268,0.4619225846488,72379.0705882353,1.40037377435294,100.03,52.0012808197246,93.57,100.57,110.92,98.72,69.6969696969697,"Etowah County, Alabama"
"01057",16657,8453,324,83200,39.5884003741815,66.9779386016108,260,35.3982237617235,523,76.8511861969806,82.2784810126582,41.7542174461187,78.3444560093063,1.93386053199137,96.7505391804457,94.9485389802437,97.3382231160535,5.6,3.14881380301941,0.507474335114366,15229.2681818182,1.50970524802301,83.04,17.7713736791547,75.93,114.41,105.06,93.97,24.2424242424242,"Fayette County, Alabama"
"01059",31507,14132,268,87600,45.7567363384538,69.8819392112535,297,48.1386219944155,596,68.8632619439868,81.6091140673648,36.6045640651284,65.7767534172029,2.03624382207578,98.2138212087055,92.4780639682989,93.4121143504104,5.8,4.30070233243735,0.448535246135779,17500.1979865772,3.65039452007283,89.96,30.5795709253923,85.17,90.83,93.72,106.06,45.4545454545455,"Franklin County, Alabama"
"01061",26572,12756,251,87800,44.633557728947,72.5058557306761,324,50.1206851554237,589,73.6276068455999,83.8272185638131,40.2416077073611,72.1591124957258,1.92995417562892,98.8964743290003,95.9156475384133,94.7162119786767,5.7,5.11549611895633,0.480054192382959,18844.7730769231,1.61788085663518,91.62,33.4934357989113,86.44,103.57,104.39,102.13,51.5151515151515,"Geneva County, Alabama"
