"GEOID","B01001_001","B25001_001","B26001_001","housingvalue","mortgage","mortgagecost","mortgagetax","mortgageval","rentgross","occupyown","occupy","units","unitsownpop","vehicle","fuelheat","kitchen","plumbing","rooms","multigeneration","unitsperperson","ownervsrenter","pcthouseholdswithmorethanoneperroom","housing_score","housing_rnk","financial_score","ownership_score","building_quality_score","crowding_score","housing_state_rnk","NAME"
"01001",55049,22714,490,141000,64.9691155210934,86.1588884531346,455,72.5653783536408,896,73.1634615384615,91.5734789116844,37.7845192464895,73.5588995399476,1.99855769230769,98.4278846153846,97.5873910363652,97.0326670775733,6,4.27884615384615,0.412614216425366,39054.511627907,1.22115384615385,116.54,80.9980806142035,115.45,104.55,115.39,94.5,93.9393939393939,"Autauga County, Alabama"
"01003",199510,107579,2911,173400,59.4601613950468,84.106759198497,574,62.0987738998478,889,71.7308280881981,69.8547114213741,37.6667836198687,71.7623182213541,1.90618637639889,98.6999161665491,98.5006367413715,99.2926128705416,5.5,3.16571078790137,0.539216079394517,135566.521072797,1.27480072921795,109.78,71.2412028150992,110.9,98.38,109.4,93.56,84.8484848484848,"Baldwin County, Alabama"
"01005",26614,11802,2932,90300,44.9476754160233,69.8630843410773,305,53.5390849014526,588,63.9004604253453,77.2919844094221,34.2751935071767,63.0816653998818,1.82273624205218,97.6540232405174,95.7549567869853,95.212675817658,5.5,4.4836658627494,0.443450815360337,14253.969924812,1.73207629905722,93.58,38.0678182981446,86.53,82.71,99.89,103,57.5757575757576,"Barbour County, Alabama"
"01007",22572,8972,2001,97200,48.7204532135183,75.1180677371475,246,54.3902868355546,654,72.6305334846765,78.5555060187249,31.2245259613681,70.2445189830344,2.01645856980704,95.4880817253121,94.2153366027642,89.1217119928667,5.5,7.51986379114642,0.397483608009924,10012.5615141956,0.312145289443814,91.17,32.9814459373001,91.72,100.97,85.06,111.21,48.4848484848485,"Bibb County, Alabama"
"01009",57704,23850,552,124200,51.937984496124,77.6187076884458,419,55.0125758990225,631,78.8302051505893,86.4528301886792,35.7323582420629,80.5518617021277,2.2113584557932,97.5411028662884,93.7735849056604,97.8867924528302,5.7,5.25243707260294,0.413316234576459,41273.2666666667,1.89630922935157,97.8,47.8566858605246,95.38,118.89,105.85,104.94,65.1515151515152,"Blount County, Alabama"
"01011",10552,4462,441,68000,33.1153846153846,55.4991322234364,257,39.5756153860063,564,73.1158605174353,79.6952039444195,33.6997725549659,71.7832064088616,1.58014623172103,98.0877390326209,92.3576871358135,89.9372478709099,5.8,5.51181102362205,0.422858225928734,5707.31208053691,0.168728908886389,76.82,10.5886116442738,70.25,103.37,84.89,97.9,12.1212121212121,"Bullock County, Alabama"
"01013",20280,9914,301,83000,44.7617281661413,69.4845930634241,312,47.8090958725762,563,70.2671009771987,77.4157756707686,37.84516765286,70.0485509785275,1.79257328990228,97.7459283387622,89.4694371595723,89.4694371595723,5.5,4.14332247557003,0.488856015779093,13099.0839694656,1.64169381107492,81.38,15.2591170825336,83.57,97.92,76.69,100.18,21.2121212121212,"Butler County, Alabama"
"01015",115883,53326,2976,107900,52.4447873468994,77.8163267928504,451,57.3209465971241,635,69.0177719597968,84.519746465139,38.8935391731315,68.8974111436846,1.95378402964212,98.2560848439129,94.3592243933541,97.9765967820575,5.7,4.85234407934148,0.46017103457798,82179.4820717132,1.53979277140512,100.53,53.2629558541267,95.83,93.4,106.53,100.83,71.2121212121212,"Calhoun County, Alabama"
"01017",34018,16905,482,83000,50.7684098185699,73.6619740267839,332,54.0467717012889,658,67.6485452313912,81.9343389529725,40.7166794050209,66.9519322519084,1.83214208360407,98.4188867229803,90.3992901508429,95.3327417923691,5.4,4.6133853151397,0.496942794990887,24053.6032388664,4.0069309075157,91.24,33.0774152271273,91.41,91.14,92.27,112.26,50.7575757575758,"Chambers County, Alabama"
"01019",25897,16260,339,112500,45.0620119430409,72.7131570534776,459,53.1590619190142,601,79.1708337121557,67.6445264452644,42.4721010155616,79.3450191720792,2.11291935630512,96.5178652604782,96.3960639606396,97.0725707257073,5.6,4.11855623238476,0.627871954280419,24081.8826086957,1.46376943358487,87.07,24.0563019833653,89.35,118.38,98.58,94.85,34.8484848484849,"Cherokee County, Alabama"
