"GEOID","B01001_001","B25001_001","B26001_001","housingvalue","mortgage","mortgagecost","mortgagetax","mortgageval","rentgross","occupyown","occupy","units","unitsownpop","vehicle","fuelheat","kitchen","plumbing","rooms","multigeneration","unitsperperson","ownervsrenter","pcthouseholdswithmorethanoneperroom","housing_score","housing_rnk","financial_score","ownership_score","building_quality_score","crowding_score","housing_state_rnk","NAME"
"01001",59285,24731,503,197900,55.1386913229018,77.5579894450768,564,60.3396018672904,1200,74.9100919060516,91.071934009947,37.9910601332546,78.1650845496921,2.10802290991431,99.1519779780669,97.3757632121629,97.7154178965671,6.2,4.05363406295787,0.417154423547272,51073.8854625551,1.38525063268659,110.17,71.2140175219024,106.44,106.49,114.44,94.22,86.3636363636364,"Autauga County, Alabama"
"01003",239945,128518,3280,287000,58.5424019841648,82.4800854709181,881,58.8953410454001,1211,77.5353437163205,73.6410463903889,39.4432057346475,80.1571842055226,1.99017349591091,98.9740284440312,98.0679749140198,98.4951524300098,5.8,3.43082352443947,0.535614411636,227702.076923077,1.51307030705184,109.79,70.5882352941177,112.37,107.73,106.78,93.02,84.8484848484848,"Baldwin County, Alabama"
"01005",24757,11702,3067,109900,43.2767624020888,69.0399179551909,415,52.8171883710438,644,67.488986784141,77.5935737480772,36.6764955366159,68.0958967266021,1.84779735682819,98.7004405286344,94.4197573064433,92.5910100837464,5.4,5.1431718061674,0.472674395120572,16549.7478632479,2.51101321585903,87.92,26.3454317897372,86.65,87.61,90.39,111.32,45.4545454545455,"Barbour County, Alabama"
"01007",22152,9090,1382,132600,39.6714016772206,68.2053121242168,271,45.9020184595824,802,77.1760665698058,83.2893289328933,34.177500902853,80.259990370727,2.13234711398758,95.945053493594,91.5071507150715,93.9053905390539,5.8,8.78351604807819,0.410346695557963,15687.2784810127,1.41328754457799,85.87,22.9974968710889,85.19,112.18,88.9,119.1,43.9393939393939,"Bibb County, Alabama"
"01009",59292,24793,572,169700,51.1074228810164,76.8944880004788,508,54.2241598701565,743,79.5058470218865,88.6419553906345,37.0657086959455,83.6886920980926,2.26263821267689,97.2425717795877,95.7649336506272,95.4906626870488,5.9,4.50470946899031,0.418150846657222,54294.2769953052,2.5162670064158,98.83,48.7797246558198,95.93,117.79,104.84,104.57,72.7272727272727,"Blount County, Alabama"
"01011",10157,4554,1035,79400,37.9388964888281,59.5899551134296,309,43.1291068925734,635,63.5099913119027,75.8234519104084,33.9962587378163,63.0124972593729,1.65537214016797,97.712134375905,96.6403162055336,95.8937198067633,5.4,5.70518389805966,0.448360736437925,5072.24626865672,4.69157254561251,85.23,22.3404255319149,76.85,77.68,99.9,124.08,42.4242424242424,"Bullock County, Alabama"
"01013",18807,9841,313,99700,37.0571658615137,60.4502553407663,342,41.6703974934638,722,68.4109060864776,73.7933136876334,38.6132822885096,70.5417973396777,1.95841366014872,98.361332966125,89.4014835890662,86.4038207499238,5.4,5.0399339025062,0.523262614983783,13462.7130801688,0.3304874690168,73.37,8.29161451814768,78.17,91.45,65.73,99.64,12.1212121212121,"Butler County, Alabama"
"01015",116141,53271,4020,149500,51.0547194761035,75.7310750458999,610,54.1907128592486,804,70.386703601108,84.7083779166901,38.8536348059686,71.2123509422856,1.9662271468144,97.7639889196676,93.4767509526759,95.8119802519194,5.8,3.79612188365651,0.458675230969253,88673.7644628099,1.28753462603878,98.02,46.9649561952441,95.94,92.75,98.09,96.04,68.1818181818182,"Calhoun County, Alabama"
"01017",34450,16427,669,129700,47.1551543145077,72.6906361122086,496,51.4876042078335,850,70.988896341009,81.6886832653558,38.9521044992743,71.214588082058,2.01900290632685,98.0773530069305,97.4919340110793,96.2987764046996,5.7,7.63842313138088,0.476835994194485,24688.212,5.25374469036441,96.05,42.6783479349186,92.35,94.87,106.17,130.25,62.1212121212121,"Chambers County, Alabama"
"01019",25224,14663,283,165900,37.8063431042768,65.7676731793961,643,48.0521043780836,750,79.4502243008495,71.4519538975653,41.5358388836029,81.3920853213584,2.13572587572778,96.5257230123127,95.5534338129987,94.9532837754893,5.7,3.77016321466068,0.581311449413257,24781.6851851852,1.60351245585568,84.64,21.4017521902378,85.46,115.81,92.8,94.54,40.9090909090909,"Cherokee County, Alabama"
"01021",45500,19702,401,142300,44.079483947505,70.0814147362446,478,47.9006422524291,855,76.831491397972,89.0975535478632,38.5802197802198,78.7534091665004,2.16765409593255,98.6043067107212,97.7870266977972,98.2235306060298,5.8,4.24974364817136,0.433010989010989,37515.0974576271,2.61478865215905,97.55,45.9637046307885,89.51,109.62,114.92,104.63,65.1515151515152,"Chilton County, Alabama"
"01023",12525,7164,146,111800,26.5397273154678,49.8294679399727,199,31.1801404315832,653,82.2187862388867,72.2222222222222,41.309381237525,80.3134340415219,2.07750289911094,96.6177039041361,89.4751535455053,87.3115577889447,5.7,5.37301894085814,0.571976047904192,10599.7509433962,1.25628140703518,62.97,2.94117647058824,66.21,118.05,66.06,100.04,0,"Choctaw County, Alabama"
"01025",22802,11727,371,126400,36.1027694361028,63.5241959094902,388,42.1557799154753,785,70.9181258873639,72.0729939455956,37.0669239540391,76.1312469350453,1.85009465215334,97.7520113582584,91.6346891788181,90.4579176259913,5.7,6.88594415522953,0.514296991491974,18391.6743119266,1.34879318504496,78.3,12.828535669587,80.85,100.43,76.75,108.66,19.6969696969697,"Clarke County, Alabama"
"01027",14188,7072,245,144700,38.2004911810672,66.4941220493311,326,39.0774039196585,624,77.692974848222,81.518665158371,40.6329292359741,80.1907767338449,2.24770164787511,93.009540329575,95.1498868778281,91.2613122171946,5.9,3.03555941023417,0.498449393853961,13382.0930232558,2.46313963573287,82.48,18.116395494368,79.95,112.74,90.36,95.58,33.3333333333333,"Clay County, Alabama"
"01029",15254,6853,163,144200,36.9073045706963,65.1455359271128,417,43.8007506384344,792,80.0478714310138,85.3494819786955,38.344040907303,82.4796236167252,2.26329287057617,94.8880150453069,93.4773092076463,90.8653144608201,5.7,4.66746452385023,0.449259210698833,13435.9735682819,2.15421439562318,83.68,19.6808510638298,82.94,117.96,88.79,105,39.3939393939394,"Cleburne County, Alabama"
"01031",54231,24399,739,180300,55.5186262290541,80.6702905738735,615,60.7119696751924,970,69.2329817833173,85.4953071847207,38.4650845457395,69.5337620578778,2.03825503355705,98.686481303931,96.2293536620353,96.573630066806,6,3.95973154362416,0.449908723792665,39586.842519685,1.85522531160115,106.56,64.6120150187735,104.51,90.67,106.33,97.18,81.8181818181818,"Coffee County, Alabama"
"01033",57648,27887,451,161600,51.3005948909367,74.5997904758404,604,54.9810821574592,838,70.8015030763513,86.839746118263,42.0083957812934,73.4688882284036,2.0045009703927,98.5299582937606,93.5776526697027,93.7820489833973,6.1,2.76665152578767,0.483746183735776,55116.023255814,1.35442044844531,97.72,46.4017521902378,96.62,96.5,96.2,87.69,66.6666666666667,"Colbert County, Alabama"
"01035",11411,6444,79,101300,28.411435307987,55.0189832391888,328,41.2241527744217,781,74.9337455830389,70.2669149596524,39.6810095521865,72.6703141546064,1.82685512367491,98.4319787985866,88.9509621353197,87.756052141527,5.4,4.92491166077739,0.564718254316011,7700.89010989011,2.12014134275618,68.56,5.35043804755945,73.8,101.33,65.04,105.71,4.54545454545455,"Conecuh County, Alabama"
"01037",10323,6042,337,111800,34.8653395784543,57.6842105263158,303,35.6699890716138,682,81.3139728636039,69.5299569678914,40.6955342439213,79.8517925095133,2.06998333730064,93.8586050940252,93.5782853359815,90.3508771929825,5.8,2.95167817186384,0.585294972391747,8671.22265625,3.90383242085218,72.69,7.88485607008761,74.13,116.56,78.22,99.95,10.6060606060606,"Coosa County, Alabama"
"01039",37647,18676,643,142500,40.6924829157175,66.6363867592021,358,42.6544496692628,736,75.7157640565712,77.6129792246734,38.5024039100061,76.8862825640471,1.93570196619524,98.7236978268368,91.6041979010495,92.1664167916042,5.5,6.11935150051742,0.496082025128164,29439.7489711934,1.59365298378751,81.77,17.2715894868586,83.5,106.45,83.38,109.45,31.0606060606061,"Covington County, Alabama"
"01041",13144,6562,222,108400,32.315454062666,58.4997136858179,347,42.6858240334601,664,74.2068965517241,77.3392258457787,38.6107729762629,77.2094103080019,1.92532019704433,98.6600985221675,92.7003962206644,91.4660164583968,5.4,5.22167487684729,0.499239196591601,10542.9555555556,1.49753694581281,76.72,11.1702127659574,75.65,105.53,84.38,106.32,18.1818181818182,"Crenshaw County, Alabama"
"01043",89463,39538,1111,180500,48.1612071580224,73.9797798535562,457,54.0937405223887,883,76.3570043134644,87.3665840457282,38.6114930194606,77.4130749728359,2.2330139246736,97.6493066612628,96.8157215842987,96.4894531842784,5.7,4.47268621717859,0.441948067916345,70489.5860655738,2.07567379787511,99.71,50.657071339174,95.78,106.84,108.32,104.07,74.2424242424242,"Cullman County, Alabama"
"01045",49516,22910,870,129100,45.4852807784283,72.646348500716,426,52.0218465213588,863,61.3435176286105,86.28982976866,39.9244688585508,57.7683673888912,1.93626384743791,98.3560119378825,96.2505456132693,95.3775643823658,5.6,3.19692447771764,0.46267873010744,29312.3866171004,1.23425565278972,98.22,47.4968710888611,91.93,68.82,104.62,95.5,69.6969696969697,"Dale County, Alabama"
"01047",37536,18949,477,97400,33.1277907718478,58.3460081715427,413,41.9803982298423,749,61.0145303580695,81.3552166341232,41.0699062233589,66.7907930597156,1.64115204981837,96.8214841722885,91.7779302337854,94.1843896775555,5.8,5.42293720809548,0.504822037510656,30571.0390243902,1.68007265179035,81.77,17.2715894868586,76.6,78.52,89.09,103.12,31.0606060606061,"Dallas County, Alabama"
"01049",71946,30853,956,135500,40.9369351275356,66.7074471217068,458,38.4056645532871,683,76.7594234178679,84.0955498654912,36.0631584799711,77.4362586279758,2.17124026824944,97.8185462113621,95.2970537711082,95.5693125465919,5.8,4.62499036460341,0.428835515525533,48529.2330827068,3.28759731750559,88.26,27.0337922403004,81.57,107.82,101.36,109.31,48.4848484848485,"DeKalb County, Alabama"
"01051",88669,37085,4311,213600,59.4048714154302,83.3255595288334,563,62.0098164670012,1014,76.8637216022626,87.7147094512606,36.6858766874556,78.9836174399583,2.12677918165329,98.4198714992776,98.8243225023594,99.4553053795335,6.2,4.31614866734299,0.418240873360475,72757.0593220339,1.37108426327277,112.86,75.6883604505632,108.64,109.12,118.54,95.22,90.9090909090909,"Elmore County, Alabama"
"01053",36695,16759,2535,122700,39.2527622736075,65.3534679878049,485,48.7129159361373,709,68.6878960957672,76.263500208843,34.8303583594495,69.4086651053864,1.79203505203036,97.8170722165715,91.5269407482547,91.0913538993973,5.3,3.97464987090212,0.456710723531816,21852.7586206897,0.532039746498709,83.03,18.7734668335419,83.9,90.31,80.2,99.37,34.8484848484849,"Escambia County, Alabama"
"01055",103208,47487,1497,160600,46.6084969357017,72.3365004670578,585,51.3825777463153,807,73.7512768130746,82.4646745425064,37.9427951321603,75.4126888930401,2.08651685393258,98.720633299285,94.3352917640618,93.9120180259861,5.9,4.27732379979571,0.460109681420045,78929.9012345679,2.04290091930541,94.18,38.360450563204,92.51,101.47,95.52,100.18,57.5757575757576,"Etowah County, Alabama"
"01057",16173,7798,311,121200,34.5804269710421,62.0029755827183,347,28.0869310185724,622,78.1854238968765,77.5968196973583,37.4142088666296,77.2096835203631,2.02032721864155,97.702859031565,92.3954860220569,94.2549371633752,5.6,4.92480581722029,0.482161627403698,11309.704379562,0.975045447033548,76.48,10.8573216520651,72.78,110.01,88.57,100.99,15.1515151515152,"Fayette County, Alabama"
"01059",31978,13965,302,128000,40.2091597547782,66.1835294117647,432,44.729210879564,667,71.7588199775727,83.0146795560329,36.2530489711677,74.5296123247885,2.06607435521435,99.2150435607694,94.078052273541,92.8822055137845,6.1,2.18235141895972,0.436706485708925,22823.1056910569,1.82006383162253,88.12,26.6896120150188,82.71,99.49,93.58,88.81,46.969696969697,"Franklin County, Alabama"
"01061",26726,12555,259,120200,46.7909905546137,75.4069660298544,382,55.6154149867077,757,78.2748815165877,84.0302668259658,39.4746688617825,77.2055767559603,1.95943127962085,97.9810426540284,94.8864994026284,96.3042612504978,5.7,5.7345971563981,0.46976726782908,20121.0912547529,1.38388625592417,94.51,39.2365456821026,92.86,109.91,101.77,105.42,59.0909090909091,"Geneva County, Alabama"
"01063",7589,4258,119,86400,27.2426817752597,50.2031063321386,422,37.9586064289635,429,69.7398748765229,71.3245655237201,40.0184477533272,69.8661311914324,1.68389858412907,99.1438919986829,94.6218882104274,82.996712071395,4.9,6.91471847217649,0.561075240479642,5020.59591836735,1.28416200197563,63.93,3.12891113892365,65.71,92.39,70,116.35,1.51515151515152,"Greene County, Alabama"
"01065",14749,7514,205,126300,36.1143660651512,63.1273947876753,406,36.1267635464297,723,77.00776033207,73.7423476177801,37.5686487219472,82.0750825082508,1.82945316729832,98.1230824760873,93.3457545914293,87.2504657971786,5.2,5.21566504241112,0.509458268357177,12912.0975609756,3.35679480238224,74.3,8.85481852315394,77.96,114.08,75.94,116.51,13.6363636363636,"Hale County, Alabama"
"01067",17450,9151,257,147800,48.4926946550768,73.8747945083752,506,58.3784291953234,770,80.8946738479952,73.0411976833133,38.3037249283668,83.2606293258884,1.99027528426092,98.27947336924,93.8039558518195,92.7221068735657,5.5,3.99461400359066,0.524412607449857,15090.0666666667,0.643327348892879,89.35,29.0362953692115,94.99,119.75,86.38,95.42,54.5454545454545,"Henry County, Alabama"
