"GEOID","B01001_001","B25001_001","B26001_001","housingvalue","mortgage","mortgagecost","mortgagetax","mortgageval","rentgross","occupyown","occupy","units","unitsownpop","vehicle","fuelheat","kitchen","plumbing","rooms","multigeneration","unitsperperson","ownervsrenter","pcthouseholdswithmorethanoneperroom","housing_score","housing_rnk","financial_score","ownership_score","building_quality_score","crowding_score","housing_state_rnk","NAME"
"01027",13537,6738,267,84100,45.8426408538099,74.326375711575,269,54.260943298053,451,74.3495109798856,80.4244582962303,40.0310260766787,74.5064054257724,2.08599372577966,93.781140431814,89.6408429801128,90.0415553576729,5.7,2.34360583133419,0.497746915860235,10501.8312757202,1.23639047794796,81.27,14.9100257069409,85.35,107.26,75.87,87.86,21.2121212121212,"Clay County, Alabama"
"01029",15002,6692,169,108000,44.0268456375839,73.0041422057991,422,44.2114309133623,557,77.3891966759003,86.3120143454872,38.5015331289161,76.6938582889503,2.1518351800554,93.7673130193906,94.7250448296473,96.6228332337119,5.6,5.31509695290859,0.446073856819091,10809.2603773585,3.8781163434903,88.74,28.0526992287918,84.6,113.33,102.98,114.48,42.4242424242424,"Cleburne County, Alabama"
"01031",50884,22776,614,142400,54.4675925925926,81.4453622183404,530,61.4220165346041,683,67.6409185803758,84.1236389181595,37.6542724628567,67.7660632584046,1.93674321503132,98.8152400835073,96.2416578854935,97.2427116262733,5.7,4.6972860125261,0.447606320257841,33423.2298850575,1.43528183716075,105.63,63.4961439588689,102,91.07,109.05,100.06,77.2727272727273,"Coffee County, Alabama"
"01033",54444,26068,439,99400,53.4516516137182,77.127807041863,390,54.842853162683,632,71.3069717168078,85.1772287862513,40.7831900668577,71.3415424497732,1.95325166636642,98.3876778958746,94.8327451281264,96.2252570201013,5.7,4.21996036750135,0.478803908603336,43197.70781893,1.13943433615565,97.11,46.4331619537275,94.16,99.21,104.41,95.98,62.1212121212121,"Colbert County, Alabama"
"01035",12865,7070,47,70100,25.1753507014028,48.0276639344262,299,25.2832694005706,522,77.2445820433437,73.0975954738331,40.1710066070735,76.7982524574817,1.72445820433437,97.484520123839,81.1173974540311,81.3861386138614,5.4,6.30804953560372,0.549553050913331,9831.80632411067,2.47678018575851,49.11,0.57840616966581,58.64,113.31,38.66,112.86,0,"Conecuh County, Alabama"
"01037",11027,6462,277,78300,45.2691218130312,68.872022112052,271,50.5840115350746,597,79.3258426966292,68.8641287527081,40.3554910673801,78.4093023255814,1.92629213483146,97.3033707865169,91.2875270813989,90.761374187558,5.4,6.15730337078652,0.586016142196427,8482.69444444444,1.03370786516854,77.1,10.7969151670951,84.44,117.63,76.19,105.17,10.6060606060606,"Coosa County, Alabama"
"01039",37886,18773,598,93600,46.2805478471041,72.474956108644,307,50.7710449425468,599,74.727406515486,79.6303201406275,39.4578472258882,73.6322677537009,1.90534483911967,98.0065556224497,93.4640174719011,94.4707825067917,5.6,4.94347447989832,0.495512854352531,27030.1769230769,1.98675496688742,88.2,26.9922879177378,87.2,106.28,94.66,103.61,40.9090909090909,"Covington County, Alabama"
"01041",13938,6703,146,70600,43.4380776340111,70.7775129448508,274,49.5726865139139,520,70.3511053315995,80.3073250783231,38.6210360166451,70.2871229698376,1.94761285528516,96.6004086940368,94.0921975234969,94.8082947933761,5.5,4.92290544306149,0.480915482852633,9180.7626459144,0.631618056845625,86.61,23.9717223650386,82.29,97.77,96.25,99.41,33.3333333333333,"Crenshaw County, Alabama"
"01043",80965,37103,1110,115200,56.2468150161373,80.0202714522386,365,55.0246955598174,625,75.2644868475725,84.3247176778158,38.642623355771,76.2744975267673,2.02035989388564,98.0311311407294,94.0193515349163,97.4368649435356,5.6,4.04640905168281,0.458259741863768,61688.4040816326,1.82503915364209,98.35,48.8753213367609,96.91,109,104.38,99.97,65.1515151515152,"Cullman County, Alabama"
"01045",49866,22822,1177,101700,56.0719131614654,80.9028333600128,377,59.114128009451,629,62.0044168682301,83.3318727543598,38.1382104038824,59.6931545112859,1.84241245136187,98.4278052371438,96.8626763649111,96.7531329418982,5.5,4.14870123041329,0.457666546344202,27795.7573529412,1.49332211589021,104.35,61.3110539845758,98.05,75.38,108.73,100.33,74.2424242424242,"Dale County, Alabama"
"01047",42154,20243,605,81500,49.1406088217022,73.0403351219581,354,55.4489855125566,564,58.8435995856943,81.0798794645062,38.9358068036248,56.2011119401189,1.59263998050326,97.31310546518,91.5773353751914,89.7446030726671,5.5,7.18333028696765,0.48021540067372,23183.4275092937,5.83074392250046,90.25,30.9768637532134,88.84,67.8,81.79,131.32,45.4545454545455,"Dallas County, Alabama"
"01049",71068,31058,879,98500,49.5742822835935,75.3331849953581,350,48.9649874971029,540,73.2499100467757,80.5364157382961,35.1958687454269,72.5811736881848,2.08075800583696,96.5697837124695,95.4214695086612,95.2540408268401,5.8,4.05389197617239,0.437018067203242,41183.6041666667,3.25030983888378,93.07,37.6606683804627,88.06,102.97,100.06,103.98,56.0606060606061,"DeKalb County, Alabama"
"01051",80763,33140,4867,147500,65.9674637579826,87.4671192603768,439,71.300249667937,785,74.8769676451084,86.4544357272179,35.4754033406387,75.7958258669759,2.02425744302119,98.9354647307249,96.6747133373567,97.3989136994568,5.9,4.17437436738683,0.410336416428315,55629.2862745098,1.14830197898852,114.02,77.7956298200514,113.84,108.16,111.68,94.88,89.3939393939394,"Elmore County, Alabama"
"01053",37935,16435,2363,93800,38.755882954778,66.7088150289017,386,44.4576025481348,560,71.5572150230617,83.1092181320353,36.0063266113088,74.6570336219499,1.80291382970935,97.8988212899919,92.156982050502,92.278673562519,5.4,5.89355004026649,0.433241070251746,27200.7413793103,1.66922907972765,83.05,17.7056555269923,79.56,103.69,89.5,110.49,27.2727272727273,"Escambia County, Alabama"
"01055",103766,47500,1476,100400,52.5217757797134,77.7367203483889,440,56.9564151494587,621,71.3601844657761,83.9978947368421,38.4509376867182,71.7870759605044,1.90866939021028,98.4661269706008,95.1578947368421,98.3284210526316,5.7,4.72944184064763,0.457760730875238,73421.5731225296,1.82961978996967,99.9,52.4100257069409,94.76,98.98,108.61,101.63,69.6969696969697,"Etowah County, Alabama"
"01057",16896,8415,316,75200,39.3514965464313,69.9396762826256,229,36.8093221287748,469,74.0656529771209,83.6244800950683,41.6489109848485,75.1326899879373,1.8563308227938,96.106295296291,95.8407605466429,97.6351752822341,5.5,3.15475344607077,0.498046875,14215.2168141593,1.40684950973426,83.52,18.6696658097686,75.29,107.54,107.14,94.69,28.7878787878788,"Fayette County, Alabama"
"01059",31634,14030,297,85600,47.7337285414351,72.5063300497163,275,54.4465214283582,534,67.5876460767947,85.3884533143264,37.8706455079977,65.0445160672687,1.92020033388982,97.3789649415693,94.7469707769066,95.0819672131148,5.6,3.18864774624374,0.443510147309856,18714.3687943262,3.43906510851419,93.68,38.8174807197943,87.13,88.3,101.53,103.53,59.0909090909091,"Franklin County, Alabama"
"01061",26815,12658,243,77400,43.8393634216089,72.4834900940564,288,48.5089195138092,559,74.7907755253859,84.9581292463264,40.1044191683759,73.2462742736715,1.9061744467175,97.5079040357077,97.6931584768526,95.7734239216306,5.7,5.08647944950716,0.472049226179377,18967.7175572519,2.50139482983076,90.98,32.9048843187661,83.94,106.13,108.98,105.68,46.969696969697,"Geneva County, Alabama"
"01063",8697,4994,56,69600,30.1978021978022,49.0522642556904,235,32.2388250703114,343,71.0715401437051,64.0969162995595,36.8057951017592,73.3132739266289,1.60512339893783,95.688847235239,92.2707248698438,86.7240688826592,5,4.2486722899094,0.574220995745659,5425.61445783133,3.68634801624492,59.69,1.86375321336761,59.24,102.16,66.69,113.8,1.51515151515152,"Greene County, Alabama"
"01065",15256,7641,259,87400,45.5217196596507,70.7947040401848,313,46.3881372661969,460,75.3500927956808,77.56838110195,38.8502884111169,78.5757151430286,1.75687531634891,96.591867723975,93.4432665881429,88.8627143044104,5.3,7.08621562341826,0.500852123754588,12397.1090909091,2.49704741015691,79.18,12.7892030848329,81.65,113.01,81.61,118.8,13.6363636363636,"Hale County, Alabama"
"01067",17252,8960,242,96300,53.8532789922193,79.4169987718375,339,59.3162886958215,595,78.299970989266,76.9419642857143,39.9605842800835,78.0070546737213,1.95082680591819,98.2738613286916,95.2678571428571,94.9888392857143,5.6,4.01798665506237,0.519360074194296,13417.784,0.82680591818973,93.44,38.3354755784062,95.67,115.83,98.13,94.1,57.5757575757576,"Henry County, Alabama"
"01069",103534,46097,974,123300,59.209748018455,83.7139791897982,422,64.1554221496708,691,64.6962777763604,85.0315638761742,37.859060791624,64.0532371294852,1.76235426180575,99.163201265403,96.511703581578,97.7807666442502,5.6,4.07939383116055,0.445235381613769,63097.2142857143,1.14294461310815,109.39,70.6619537275064,104.42,82.59,111.4,97.53,84.8484848484848,"Houston County, Alabama"
"01071",52860,24758,657,98900,45.5440931780366,73.8811394891945,341,51.7077239539279,564,73.540208506681,82.5228209063737,38.6511539916761,75.0512422657702,2.0030835495081,96.6961969556067,93.9413522901688,94.0140560626868,5.7,3.64152513337575,0.46836927733636,40822.6597510373,1.37046644804464,89.7,29.8200514138817,87.46,106.12,95.69,94.74,43.9393939393939,"Jackson County, Alabama"
"01073",659026,303755,15728,143400,64.836804250003,85.4855522753102,925,68.0673762577119,810,63.1949687462873,85.9011374298366,39.5931268265592,64.6748474268535,1.76139869466407,99.4944985034243,95.1809846751494,96.3990716202202,5.7,4.24483288557424,0.460915047357767,485720.050632911,1.46936522962185,117.94,82.5514138817481,113.33,70.4,106.54,97.93,95.4545454545455,"Jefferson County, Alabama"
