"geoid","geolevel","year","state","level","value"
2013,"county",2023,"AK","housing_score",NA
2013,"county",2023,"AK","housing_score",NA
2016,"county",2023,"AK","housing_score",127.55
2016,"county",2023,"AK","housing_score",127.55
2020,"county",2023,"AK","housing_score",132
2020,"county",2023,"AK","housing_score",132
2050,"county",2023,"AK","housing_score",61.06
2050,"county",2023,"AK","housing_score",61.06
2060,"county",2023,"AK","housing_score",45.68
2060,"county",2023,"AK","housing_score",45.68
2063,"county",2023,"AK","housing_score",92.92
2063,"county",2023,"AK","housing_score",92.92
2066,"county",2023,"AK","housing_score",32.82
2066,"county",2023,"AK","housing_score",32.82
2068,"county",2023,"AK","housing_score",NA
2068,"county",2023,"AK","housing_score",NA
2070,"county",2023,"AK","housing_score",47.35
2070,"county",2023,"AK","housing_score",47.35
2090,"county",2023,"AK","housing_score",110.11
2090,"county",2023,"AK","housing_score",110.11
2100,"county",2023,"AK","housing_score",70.75
2100,"county",2023,"AK","housing_score",70.75
2105,"county",2023,"AK","housing_score",45.53
2105,"county",2023,"AK","housing_score",45.53
2110,"county",2023,"AK","housing_score",124.47
2110,"county",2023,"AK","housing_score",124.47
2122,"county",2023,"AK","housing_score",92.12
2122,"county",2023,"AK","housing_score",92.12
2130,"county",2023,"AK","housing_score",114.32
2130,"county",2023,"AK","housing_score",114.32
2150,"county",2023,"AK","housing_score",117.78
2150,"county",2023,"AK","housing_score",117.78
2158,"county",2023,"AK","housing_score",30.61
2158,"county",2023,"AK","housing_score",30.61
2164,"county",2023,"AK","housing_score",2.04
2164,"county",2023,"AK","housing_score",2.04
2170,"county",2023,"AK","housing_score",104.23
2170,"county",2023,"AK","housing_score",104.23
2180,"county",2023,"AK","housing_score",57.72
2180,"county",2023,"AK","housing_score",57.72
2185,"county",2023,"AK","housing_score",85.86
2185,"county",2023,"AK","housing_score",85.86
2188,"county",2023,"AK","housing_score",47.29
2188,"county",2023,"AK","housing_score",47.29
2195,"county",2023,"AK","housing_score",91.55
2195,"county",2023,"AK","housing_score",91.55
2198,"county",2023,"AK","housing_score",70.59
2198,"county",2023,"AK","housing_score",70.59
2220,"county",2023,"AK","housing_score",112.96
2220,"county",2023,"AK","housing_score",112.96
2230,"county",2023,"AK","housing_score",96.24
2230,"county",2023,"AK","housing_score",96.24
2240,"county",2023,"AK","housing_score",64.34
2240,"county",2023,"AK","housing_score",64.34
2275,"county",2023,"AK","housing_score",78.62
2275,"county",2023,"AK","housing_score",78.62
2282,"county",2023,"AK","housing_score",44.93
2282,"county",2023,"AK","housing_score",44.93
2290,"county",2023,"AK","housing_score",0.88
2290,"county",2023,"AK","housing_score",0.88
2013,"county",2023,"AK","housing_rnk",NA
2013,"county",2023,"AK","housing_rnk",NA
2016,"county",2023,"AK","housing_rnk",91.812
2016,"county",2023,"AK","housing_rnk",91.812
2020,"county",2023,"AK","housing_rnk",93.8356
2020,"county",2023,"AK","housing_rnk",93.8356
2050,"county",2023,"AK","housing_rnk",2.3661
2050,"county",2023,"AK","housing_rnk",2.3661
2060,"county",2023,"AK","housing_rnk",0.5293
2060,"county",2023,"AK","housing_rnk",0.5293
2063,"county",2023,"AK","housing_rnk",35.7098
2063,"county",2023,"AK","housing_rnk",35.7098
2066,"county",2023,"AK","housing_rnk",0.1245
2066,"county",2023,"AK","housing_rnk",0.1245
2068,"county",2023,"AK","housing_rnk",NA
2068,"county",2023,"AK","housing_rnk",NA
2070,"county",2023,"AK","housing_rnk",0.6538
2070,"county",2023,"AK","housing_rnk",0.6538
2090,"county",2023,"AK","housing_rnk",70.9838
2090,"county",2023,"AK","housing_rnk",70.9838
2100,"county",2023,"AK","housing_rnk",6.6936
2100,"county",2023,"AK","housing_rnk",6.6936
2105,"county",2023,"AK","housing_rnk",0.467
2105,"county",2023,"AK","housing_rnk",0.467
2110,"county",2023,"AK","housing_rnk",89.4147
2110,"county",2023,"AK","housing_rnk",89.4147
2122,"county",2023,"AK","housing_rnk",33.9041
2122,"county",2023,"AK","housing_rnk",33.9041
